"","id","backup","age","bridgecrane","servo","gear","trashrack","slope","elevation","survive","censor","reason","reason2","hour","pumpOn","consecHour"
"5771",121,0,6.9,0,1,0,1,1,3,1,48,0,5,11,1,0
"5772",121,0,6.9,0,1,0,1,1,3,1,48,0,5,12,1,0
"5773",121,0,6.9,0,1,0,1,1,3,1,48,0,5,13,1,0
"5774",121,0,6.9,0,1,0,1,1,3,1,48,0,5,14,1,0
"5775",121,0,6.9,0,1,0,1,1,3,1,48,0,5,15,0,0
"5776",121,0,6.9,0,1,0,1,1,3,1,48,0,5,16,0,0
"5777",121,0,6.9,0,1,0,1,1,3,1,48,0,5,17,0,0
"5778",121,0,6.9,0,1,0,1,1,3,1,48,0,5,18,1,0
"5779",121,0,6.9,0,1,0,1,1,3,1,48,0,5,19,1,0
"5780",121,0,6.9,0,1,0,1,1,3,1,48,0,5,20,1,0
"5781",121,0,6.9,0,1,0,1,1,3,1,48,0,5,21,1,0
"5782",121,0,6.9,0,1,0,1,1,3,1,48,0,5,22,1,0
"5783",121,0,6.9,0,1,0,1,1,3,1,48,0,5,23,1,0
"5784",121,0,6.9,0,1,0,1,1,3,1,48,0,5,24,1,0
"5785",121,0,6.9,0,1,0,1,1,3,1,48,0,5,25,1,0
"5786",121,0,6.9,0,1,0,1,1,3,1,48,0,5,26,1,0
"5787",121,0,6.9,0,1,0,1,1,3,1,48,0,5,27,1,0
"5788",121,0,6.9,0,1,0,1,1,3,1,48,0,5,28,1,0
"5789",121,0,6.9,0,1,0,1,1,3,1,48,0,5,29,0,0
"5790",121,0,6.9,0,1,0,1,1,3,1,48,0,5,30,0,0
"5791",121,0,6.9,0,1,0,1,1,3,1,48,0,5,31,0,0
"5792",121,0,6.9,0,1,0,1,1,3,1,48,0,5,32,0,0
"5793",121,0,6.9,0,1,0,1,1,3,1,48,0,5,33,0,0
"5794",121,0,6.9,0,1,0,1,1,3,1,48,0,5,34,0,0
"5795",121,0,6.9,0,1,0,1,1,3,1,48,0,5,35,0,0
"5796",121,0,6.9,0,1,0,1,1,3,1,48,0,5,36,0,0
"5797",121,0,6.9,0,1,0,1,1,3,1,48,0,5,37,0,0
"5798",121,0,6.9,0,1,0,1,1,3,1,48,0,5,38,0,0
"5799",121,0,6.9,0,1,0,1,1,3,1,48,0,5,39,0,0
"5800",121,0,6.9,0,1,0,1,1,3,1,48,0,5,40,0,0
"5801",121,0,6.9,0,1,0,1,1,3,1,48,0,5,41,0,0
"5802",121,0,6.9,0,1,0,1,1,3,1,48,0,5,42,0,0
"5803",121,0,6.9,0,1,0,1,1,3,1,48,0,5,43,0,0
"5804",121,0,6.9,0,1,0,1,1,3,1,48,0,5,44,0,0
"5805",121,0,6.9,0,1,0,1,1,3,1,48,0,5,45,0,0
"5806",121,0,6.9,0,1,0,1,1,3,1,48,0,5,46,0,0
"5807",121,0,6.9,0,1,0,1,1,3,1,48,0,5,47,0,0
"5808",121,0,6.9,0,1,0,1,1,3,1,48,0,5,48,0,0
"5809",122,1,7,1,1,0,1,2,3,1,48,0,5,1,0,0
"5810",122,1,7,1,1,0,1,2,3,1,48,0,5,2,0,0
"5811",122,1,7,1,1,0,1,2,3,1,48,0,5,3,0,0
"5812",122,1,7,1,1,0,1,2,3,1,48,0,5,4,1,0
"5813",122,1,7,1,1,0,1,2,3,1,48,0,5,5,0,0
"5814",122,1,7,1,1,0,1,2,3,1,48,0,5,6,0,0
"5815",122,1,7,1,1,0,1,2,3,1,48,0,5,7,0,0
"5816",122,1,7,1,1,0,1,2,3,1,48,0,5,8,0,0
"5817",122,1,7,1,1,0,1,2,3,1,48,0,5,9,0,0
"5818",122,1,7,1,1,0,1,2,3,1,48,0,5,10,0,0
"5819",122,1,7,1,1,0,1,2,3,1,48,0,5,11,0,0
"5820",122,1,7,1,1,0,1,2,3,1,48,0,5,12,0,0
"5821",122,1,7,1,1,0,1,2,3,1,48,0,5,13,0,0
"5822",122,1,7,1,1,0,1,2,3,1,48,0,5,14,0,0
"5823",122,1,7,1,1,0,1,2,3,1,48,0,5,15,0,0
"5824",122,1,7,1,1,0,1,2,3,1,48,0,5,16,0,0
"5825",122,1,7,1,1,0,1,2,3,1,48,0,5,17,0,0
"5826",122,1,7,1,1,0,1,2,3,1,48,0,5,18,0,0
"5827",122,1,7,1,1,0,1,2,3,1,48,0,5,19,0,0
"5828",122,1,7,1,1,0,1,2,3,1,48,0,5,20,0,0
"5829",122,1,7,1,1,0,1,2,3,1,48,0,5,21,0,0
"5830",122,1,7,1,1,0,1,2,3,1,48,0,5,22,0,0
"5831",122,1,7,1,1,0,1,2,3,1,48,0,5,23,0,0
"5832",122,1,7,1,1,0,1,2,3,1,48,0,5,24,0,0
"5833",122,1,7,1,1,0,1,2,3,1,48,0,5,25,0,0
"5834",122,1,7,1,1,0,1,2,3,1,48,0,5,26,0,0
"5835",122,1,7,1,1,0,1,2,3,1,48,0,5,27,0,0
"5836",122,1,7,1,1,0,1,2,3,1,48,0,5,28,0,0
"5837",122,1,7,1,1,0,1,2,3,1,48,0,5,29,0,0
"5838",122,1,7,1,1,0,1,2,3,1,48,0,5,30,0,0
"5839",122,1,7,1,1,0,1,2,3,1,48,0,5,31,0,0
"5840",122,1,7,1,1,0,1,2,3,1,48,0,5,32,0,0
"5841",122,1,7,1,1,0,1,2,3,1,48,0,5,33,0,0
"5842",122,1,7,1,1,0,1,2,3,1,48,0,5,34,0,0
"5843",122,1,7,1,1,0,1,2,3,1,48,0,5,35,0,0
"5844",122,1,7,1,1,0,1,2,3,1,48,0,5,36,0,0
"5845",122,1,7,1,1,0,1,2,3,1,48,0,5,37,0,0
"5846",122,1,7,1,1,0,1,2,3,1,48,0,5,38,0,0
"5847",122,1,7,1,1,0,1,2,3,1,48,0,5,39,0,0
"5848",122,1,7,1,1,0,1,2,3,1,48,0,5,40,0,0
"5849",122,1,7,1,1,0,1,2,3,1,48,0,5,41,0,0
"5850",122,1,7,1,1,0,1,2,3,1,48,0,5,42,0,0
"5851",122,1,7,1,1,0,1,2,3,1,48,0,5,43,0,0
"5852",122,1,7,1,1,0,1,2,3,1,48,0,5,44,0,0
"5853",122,1,7,1,1,0,1,2,3,1,48,0,5,45,0,0
"5854",122,1,7,1,1,0,1,2,3,1,48,0,5,46,0,0
"5855",122,1,7,1,1,0,1,2,3,1,48,0,5,47,0,0
"5856",122,1,7,1,1,0,1,2,3,1,48,0,5,48,0,0
"5857",123,1,7,1,0,0,1,1,3,1,48,0,5,1,0,0
"5858",123,1,7,1,0,0,1,1,3,1,48,0,5,2,1,0
"5859",123,1,7,1,0,0,1,1,3,1,48,0,5,3,1,0
"5860",123,1,7,1,0,0,1,1,3,1,48,0,5,4,1,0
"5861",123,1,7,1,0,0,1,1,3,1,48,0,5,5,1,0
"5862",123,1,7,1,0,0,1,1,3,1,48,0,5,6,1,0
"5863",123,1,7,1,0,0,1,1,3,1,48,0,5,7,1,0
"5864",123,1,7,1,0,0,1,1,3,1,48,0,5,8,1,0
"5865",123,1,7,1,0,0,1,1,3,1,48,0,5,9,1,0
"5866",123,1,7,1,0,0,1,1,3,1,48,0,5,10,1,0
"5867",123,1,7,1,0,0,1,1,3,1,48,0,5,11,1,0
"5868",123,1,7,1,0,0,1,1,3,1,48,0,5,12,1,0
"5869",123,1,7,1,0,0,1,1,3,1,48,0,5,13,1,1
"5870",123,1,7,1,0,0,1,1,3,1,48,0,5,14,1,1
"5871",123,1,7,1,0,0,1,1,3,1,48,0,5,15,1,1
"5872",123,1,7,1,0,0,1,1,3,1,48,0,5,16,1,1
"5873",123,1,7,1,0,0,1,1,3,1,48,0,5,17,1,1
"5874",123,1,7,1,0,0,1,1,3,1,48,0,5,18,1,1
"5875",123,1,7,1,0,0,1,1,3,1,48,0,5,19,1,1
"5876",123,1,7,1,0,0,1,1,3,1,48,0,5,20,1,1
"5877",123,1,7,1,0,0,1,1,3,1,48,0,5,21,1,1
"5878",123,1,7,1,0,0,1,1,3,1,48,0,5,22,1,1
"5879",123,1,7,1,0,0,1,1,3,1,48,0,5,23,1,1
"5880",123,1,7,1,0,0,1,1,3,1,48,0,5,24,1,1
"5881",123,1,7,1,0,0,1,1,3,1,48,0,5,25,1,1
"5882",123,1,7,1,0,0,1,1,3,1,48,0,5,26,1,1
"5883",123,1,7,1,0,0,1,1,3,1,48,0,5,27,1,1
"5884",123,1,7,1,0,0,1,1,3,1,48,0,5,28,1,1
"5885",123,1,7,1,0,0,1,1,3,1,48,0,5,29,1,1
"5886",123,1,7,1,0,0,1,1,3,1,48,0,5,30,1,1
"5887",123,1,7,1,0,0,1,1,3,1,48,0,5,31,1,1
"5888",123,1,7,1,0,0,1,1,3,1,48,0,5,32,1,1
"5889",123,1,7,1,0,0,1,1,3,1,48,0,5,33,1,1
"5890",123,1,7,1,0,0,1,1,3,1,48,0,5,34,1,1
"5891",123,1,7,1,0,0,1,1,3,1,48,0,5,35,1,1
"5892",123,1,7,1,0,0,1,1,3,1,48,0,5,36,1,1
"5893",123,1,7,1,0,0,1,1,3,1,48,0,5,37,1,1
"5894",123,1,7,1,0,0,1,1,3,1,48,0,5,38,1,1
"5895",123,1,7,1,0,0,1,1,3,1,48,0,5,39,1,1
"5896",123,1,7,1,0,0,1,1,3,1,48,0,5,40,1,1
"5897",123,1,7,1,0,0,1,1,3,1,48,0,5,41,1,1
"5898",123,1,7,1,0,0,1,1,3,1,48,0,5,42,1,1
"5899",123,1,7,1,0,0,1,1,3,1,48,0,5,43,1,1
"5900",123,1,7,1,0,0,1,1,3,1,48,0,5,44,1,1
"5901",123,1,7,1,0,0,1,1,3,1,48,0,5,45,1,1
"5902",123,1,7,1,0,0,1,1,3,1,48,0,5,46,1,1
"5903",123,1,7,1,0,0,1,1,3,1,48,0,5,47,1,1
"5904",123,1,7,1,0,0,1,1,3,1,48,0,5,48,1,1
"5905",124,0,7,1,0,0,0,2,5,1,48,0,5,1,0,0
"5906",124,0,7,1,0,0,0,2,5,1,48,0,5,2,0,0
"5907",124,0,7,1,0,0,0,2,5,1,48,0,5,3,0,0
"5908",124,0,7,1,0,0,0,2,5,1,48,0,5,4,0,0
"5909",124,0,7,1,0,0,0,2,5,1,48,0,5,5,1,0
"5910",124,0,7,1,0,0,0,2,5,1,48,0,5,6,1,0
"5911",124,0,7,1,0,0,0,2,5,1,48,0,5,7,1,0
"5912",124,0,7,1,0,0,0,2,5,1,48,0,5,8,1,0
"5913",124,0,7,1,0,0,0,2,5,1,48,0,5,9,1,0
"5914",124,0,7,1,0,0,0,2,5,1,48,0,5,10,1,0
"5915",124,0,7,1,0,0,0,2,5,1,48,0,5,11,1,0
"5916",124,0,7,1,0,0,0,2,5,1,48,0,5,12,0,0
"5917",124,0,7,1,0,0,0,2,5,1,48,0,5,13,0,0
"5918",124,0,7,1,0,0,0,2,5,1,48,0,5,14,0,0
"5919",124,0,7,1,0,0,0,2,5,1,48,0,5,15,0,0
"5920",124,0,7,1,0,0,0,2,5,1,48,0,5,16,0,0
"5921",124,0,7,1,0,0,0,2,5,1,48,0,5,17,0,0
"5922",124,0,7,1,0,0,0,2,5,1,48,0,5,18,0,0
"5923",124,0,7,1,0,0,0,2,5,1,48,0,5,19,0,0
"5924",124,0,7,1,0,0,0,2,5,1,48,0,5,20,0,0
"5925",124,0,7,1,0,0,0,2,5,1,48,0,5,21,0,0
"5926",124,0,7,1,0,0,0,2,5,1,48,0,5,22,0,0
"5927",124,0,7,1,0,0,0,2,5,1,48,0,5,23,0,0
"5928",124,0,7,1,0,0,0,2,5,1,48,0,5,24,0,0
"5929",124,0,7,1,0,0,0,2,5,1,48,0,5,25,0,0
"5930",124,0,7,1,0,0,0,2,5,1,48,0,5,26,0,0
"5931",124,0,7,1,0,0,0,2,5,1,48,0,5,27,0,0
"5932",124,0,7,1,0,0,0,2,5,1,48,0,5,28,0,0
"5933",124,0,7,1,0,0,0,2,5,1,48,0,5,29,0,0
"5934",124,0,7,1,0,0,0,2,5,1,48,0,5,30,0,0
"5935",124,0,7,1,0,0,0,2,5,1,48,0,5,31,0,0
"5936",124,0,7,1,0,0,0,2,5,1,48,0,5,32,0,0
"5937",124,0,7,1,0,0,0,2,5,1,48,0,5,33,0,0
"5938",124,0,7,1,0,0,0,2,5,1,48,0,5,34,0,0
"5939",124,0,7,1,0,0,0,2,5,1,48,0,5,35,0,0
"5940",124,0,7,1,0,0,0,2,5,1,48,0,5,36,0,0
"5941",124,0,7,1,0,0,0,2,5,1,48,0,5,37,0,0
"5942",124,0,7,1,0,0,0,2,5,1,48,0,5,38,0,0
"5943",124,0,7,1,0,0,0,2,5,1,48,0,5,39,0,0
"5944",124,0,7,1,0,0,0,2,5,1,48,0,5,40,0,0
"5945",124,0,7,1,0,0,0,2,5,1,48,0,5,41,0,0
"5946",124,0,7,1,0,0,0,2,5,1,48,0,5,42,0,0
"5947",124,0,7,1,0,0,0,2,5,1,48,0,5,43,0,0
"5948",124,0,7,1,0,0,0,2,5,1,48,0,5,44,0,0
"5949",124,0,7,1,0,0,0,2,5,1,48,0,5,45,0,0
"5950",124,0,7,1,0,0,0,2,5,1,48,0,5,46,0,0
"5951",124,0,7,1,0,0,0,2,5,1,48,0,5,47,0,0
"5952",124,0,7,1,0,0,0,2,5,1,48,0,5,48,0,0
"5953",125,0,7,0,1,1,0,11,3,1,48,0,5,1,0,0
"5954",125,0,7,0,1,1,0,11,3,1,48,0,5,2,0,0
"5955",125,0,7,0,1,1,0,11,3,1,48,0,5,3,0,0
"5956",125,0,7,0,1,1,0,11,3,1,48,0,5,4,0,0
"5957",125,0,7,0,1,1,0,11,3,1,48,0,5,5,0,0
"5958",125,0,7,0,1,1,0,11,3,1,48,0,5,6,0,0
"5959",125,0,7,0,1,1,0,11,3,1,48,0,5,7,1,0
"5960",125,0,7,0,1,1,0,11,3,1,48,0,5,8,1,0
"5961",125,0,7,0,1,1,0,11,3,1,48,0,5,9,0,0
"5962",125,0,7,0,1,1,0,11,3,1,48,0,5,10,0,0
"5963",125,0,7,0,1,1,0,11,3,1,48,0,5,11,0,0
"5964",125,0,7,0,1,1,0,11,3,1,48,0,5,12,0,0
"5965",125,0,7,0,1,1,0,11,3,1,48,0,5,13,0,0
"5966",125,0,7,0,1,1,0,11,3,1,48,0,5,14,0,0
"5967",125,0,7,0,1,1,0,11,3,1,48,0,5,15,0,0
"5968",125,0,7,0,1,1,0,11,3,1,48,0,5,16,0,0
"5969",125,0,7,0,1,1,0,11,3,1,48,0,5,17,0,0
"5970",125,0,7,0,1,1,0,11,3,1,48,0,5,18,0,0
"5971",125,0,7,0,1,1,0,11,3,1,48,0,5,19,0,0
"5972",125,0,7,0,1,1,0,11,3,1,48,0,5,20,0,0
"5973",125,0,7,0,1,1,0,11,3,1,48,0,5,21,0,0
"5974",125,0,7,0,1,1,0,11,3,1,48,0,5,22,0,0
"5975",125,0,7,0,1,1,0,11,3,1,48,0,5,23,0,0
"5976",125,0,7,0,1,1,0,11,3,1,48,0,5,24,0,0
"5977",125,0,7,0,1,1,0,11,3,1,48,0,5,25,0,0
"5978",125,0,7,0,1,1,0,11,3,1,48,0,5,26,0,0
"5979",125,0,7,0,1,1,0,11,3,1,48,0,5,27,0,0
"5980",125,0,7,0,1,1,0,11,3,1,48,0,5,28,0,0
"5981",125,0,7,0,1,1,0,11,3,1,48,0,5,29,0,0
"5982",125,0,7,0,1,1,0,11,3,1,48,0,5,30,0,0
"5983",125,0,7,0,1,1,0,11,3,1,48,0,5,31,0,0
"5984",125,0,7,0,1,1,0,11,3,1,48,0,5,32,0,0
"5985",125,0,7,0,1,1,0,11,3,1,48,0,5,33,0,0
"5986",125,0,7,0,1,1,0,11,3,1,48,0,5,34,0,0
"5987",125,0,7,0,1,1,0,11,3,1,48,0,5,35,0,0
"5988",125,0,7,0,1,1,0,11,3,1,48,0,5,36,0,0
"5989",125,0,7,0,1,1,0,11,3,1,48,0,5,37,0,0
"5990",125,0,7,0,1,1,0,11,3,1,48,0,5,38,0,0
"5991",125,0,7,0,1,1,0,11,3,1,48,0,5,39,0,0
"5992",125,0,7,0,1,1,0,11,3,1,48,0,5,40,0,0
"5993",125,0,7,0,1,1,0,11,3,1,48,0,5,41,0,0
"5994",125,0,7,0,1,1,0,11,3,1,48,0,5,42,0,0
"5995",125,0,7,0,1,1,0,11,3,1,48,0,5,43,0,0
"5996",125,0,7,0,1,1,0,11,3,1,48,0,5,44,0,0
"5997",125,0,7,0,1,1,0,11,3,1,48,0,5,45,0,0
"5998",125,0,7,0,1,1,0,11,3,1,48,0,5,46,0,0
"5999",125,0,7,0,1,1,0,11,3,1,48,0,5,47,0,0
"6000",125,0,7,0,1,1,0,11,3,1,48,0,5,48,0,0
"6001",126,1,7,0,1,1,1,2,3,1,48,0,5,1,0,0
"6002",126,1,7,0,1,1,1,2,3,1,48,0,5,2,0,0
"6003",126,1,7,0,1,1,1,2,3,1,48,0,5,3,0,0
"6004",126,1,7,0,1,1,1,2,3,1,48,0,5,4,0,0
"6005",126,1,7,0,1,1,1,2,3,1,48,0,5,5,0,0
"6006",126,1,7,0,1,1,1,2,3,1,48,0,5,6,0,0
"6007",126,1,7,0,1,1,1,2,3,1,48,0,5,7,0,0
"6008",126,1,7,0,1,1,1,2,3,1,48,0,5,8,0,0
"6009",126,1,7,0,1,1,1,2,3,1,48,0,5,9,0,0
"6010",126,1,7,0,1,1,1,2,3,1,48,0,5,10,0,0
"6011",126,1,7,0,1,1,1,2,3,1,48,0,5,11,0,0
"6012",126,1,7,0,1,1,1,2,3,1,48,0,5,12,0,0
"6013",126,1,7,0,1,1,1,2,3,1,48,0,5,13,0,0
"6014",126,1,7,0,1,1,1,2,3,1,48,0,5,14,0,0
"6015",126,1,7,0,1,1,1,2,3,1,48,0,5,15,0,0
"6016",126,1,7,0,1,1,1,2,3,1,48,0,5,16,1,0
"6017",126,1,7,0,1,1,1,2,3,1,48,0,5,17,0,0
"6018",126,1,7,0,1,1,1,2,3,1,48,0,5,18,0,0
"6019",126,1,7,0,1,1,1,2,3,1,48,0,5,19,0,0
"6020",126,1,7,0,1,1,1,2,3,1,48,0,5,20,0,0
"6021",126,1,7,0,1,1,1,2,3,1,48,0,5,21,0,0
"6022",126,1,7,0,1,1,1,2,3,1,48,0,5,22,0,0
"6023",126,1,7,0,1,1,1,2,3,1,48,0,5,23,0,0
"6024",126,1,7,0,1,1,1,2,3,1,48,0,5,24,0,0
"6025",126,1,7,0,1,1,1,2,3,1,48,0,5,25,0,0
"6026",126,1,7,0,1,1,1,2,3,1,48,0,5,26,0,0
"6027",126,1,7,0,1,1,1,2,3,1,48,0,5,27,0,0
"6028",126,1,7,0,1,1,1,2,3,1,48,0,5,28,0,0
"6029",126,1,7,0,1,1,1,2,3,1,48,0,5,29,0,0
"6030",126,1,7,0,1,1,1,2,3,1,48,0,5,30,0,0
"6031",126,1,7,0,1,1,1,2,3,1,48,0,5,31,0,0
"6032",126,1,7,0,1,1,1,2,3,1,48,0,5,32,0,0
"6033",126,1,7,0,1,1,1,2,3,1,48,0,5,33,0,0
"6034",126,1,7,0,1,1,1,2,3,1,48,0,5,34,0,0
"6035",126,1,7,0,1,1,1,2,3,1,48,0,5,35,0,0
"6036",126,1,7,0,1,1,1,2,3,1,48,0,5,36,0,0
"6037",126,1,7,0,1,1,1,2,3,1,48,0,5,37,0,0
"6038",126,1,7,0,1,1,1,2,3,1,48,0,5,38,0,0
"6039",126,1,7,0,1,1,1,2,3,1,48,0,5,39,0,0
"6040",126,1,7,0,1,1,1,2,3,1,48,0,5,40,0,0
"6041",126,1,7,0,1,1,1,2,3,1,48,0,5,41,0,0
"6042",126,1,7,0,1,1,1,2,3,1,48,0,5,42,0,0
"6043",126,1,7,0,1,1,1,2,3,1,48,0,5,43,0,0
"6044",126,1,7,0,1,1,1,2,3,1,48,0,5,44,0,0
"6045",126,1,7,0,1,1,1,2,3,1,48,0,5,45,0,0
"6046",126,1,7,0,1,1,1,2,3,1,48,0,5,46,0,0
"6047",126,1,7,0,1,1,1,2,3,1,48,0,5,47,0,0
"6048",126,1,7,0,1,1,1,2,3,1,48,0,5,48,0,0
"6049",127,0,7,1,1,0,1,1,4,1,48,0,5,1,0,0
"6050",127,0,7,1,1,0,1,1,4,1,48,0,5,2,0,0
"6051",127,0,7,1,1,0,1,1,4,1,48,0,5,3,0,0
"6052",127,0,7,1,1,0,1,1,4,1,48,0,5,4,0,0
"6053",127,0,7,1,1,0,1,1,4,1,48,0,5,5,0,0
"6054",127,0,7,1,1,0,1,1,4,1,48,0,5,6,0,0
"6055",127,0,7,1,1,0,1,1,4,1,48,0,5,7,0,0
"6056",127,0,7,1,1,0,1,1,4,1,48,0,5,8,0,0
"6057",127,0,7,1,1,0,1,1,4,1,48,0,5,9,0,0
"6058",127,0,7,1,1,0,1,1,4,1,48,0,5,10,0,0
"6059",127,0,7,1,1,0,1,1,4,1,48,0,5,11,0,0
"6060",127,0,7,1,1,0,1,1,4,1,48,0,5,12,0,0
"6061",127,0,7,1,1,0,1,1,4,1,48,0,5,13,0,0
"6062",127,0,7,1,1,0,1,1,4,1,48,0,5,14,0,0
"6063",127,0,7,1,1,0,1,1,4,1,48,0,5,15,0,0
"6064",127,0,7,1,1,0,1,1,4,1,48,0,5,16,0,0
"6065",127,0,7,1,1,0,1,1,4,1,48,0,5,17,0,0
"6066",127,0,7,1,1,0,1,1,4,1,48,0,5,18,0,0
"6067",127,0,7,1,1,0,1,1,4,1,48,0,5,19,0,0
"6068",127,0,7,1,1,0,1,1,4,1,48,0,5,20,0,0
"6069",127,0,7,1,1,0,1,1,4,1,48,0,5,21,1,0
"6070",127,0,7,1,1,0,1,1,4,1,48,0,5,22,1,0
"6071",127,0,7,1,1,0,1,1,4,1,48,0,5,23,1,0
"6072",127,0,7,1,1,0,1,1,4,1,48,0,5,24,1,0
"6073",127,0,7,1,1,0,1,1,4,1,48,0,5,25,1,0
"6074",127,0,7,1,1,0,1,1,4,1,48,0,5,26,1,0
"6075",127,0,7,1,1,0,1,1,4,1,48,0,5,27,1,0
"6076",127,0,7,1,1,0,1,1,4,1,48,0,5,28,1,0
"6077",127,0,7,1,1,0,1,1,4,1,48,0,5,29,0,0
"6078",127,0,7,1,1,0,1,1,4,1,48,0,5,30,0,0
"6079",127,0,7,1,1,0,1,1,4,1,48,0,5,31,0,0
"6080",127,0,7,1,1,0,1,1,4,1,48,0,5,32,0,0
"6081",127,0,7,1,1,0,1,1,4,1,48,0,5,33,0,0
"6082",127,0,7,1,1,0,1,1,4,1,48,0,5,34,0,0
"6083",127,0,7,1,1,0,1,1,4,1,48,0,5,35,0,0
"6084",127,0,7,1,1,0,1,1,4,1,48,0,5,36,0,0
"6085",127,0,7,1,1,0,1,1,4,1,48,0,5,37,0,0
"6086",127,0,7,1,1,0,1,1,4,1,48,0,5,38,0,0
"6087",127,0,7,1,1,0,1,1,4,1,48,0,5,39,0,0
"6088",127,0,7,1,1,0,1,1,4,1,48,0,5,40,0,0
"6089",127,0,7,1,1,0,1,1,4,1,48,0,5,41,0,0
"6090",127,0,7,1,1,0,1,1,4,1,48,0,5,42,0,0
"6091",127,0,7,1,1,0,1,1,4,1,48,0,5,43,0,0
"6092",127,0,7,1,1,0,1,1,4,1,48,0,5,44,0,0
"6093",127,0,7,1,1,0,1,1,4,1,48,0,5,45,0,0
"6094",127,0,7,1,1,0,1,1,4,1,48,0,5,46,0,0
"6095",127,0,7,1,1,0,1,1,4,1,48,0,5,47,0,0
"6096",127,0,7,1,1,0,1,1,4,1,48,0,5,48,0,0
"6097",128,1,7,1,1,0,0,7,3,1,48,0,5,1,0,0
"6098",128,1,7,1,1,0,0,7,3,1,48,0,5,2,0,0
"6099",128,1,7,1,1,0,0,7,3,1,48,0,5,3,0,0
"6100",128,1,7,1,1,0,0,7,3,1,48,0,5,4,0,0
"6101",128,1,7,1,1,0,0,7,3,1,48,0,5,5,0,0
"6102",128,1,7,1,1,0,0,7,3,1,48,0,5,6,0,0
"6103",128,1,7,1,1,0,0,7,3,1,48,0,5,7,0,0
"6104",128,1,7,1,1,0,0,7,3,1,48,0,5,8,0,0
"6105",128,1,7,1,1,0,0,7,3,1,48,0,5,9,0,0
"6106",128,1,7,1,1,0,0,7,3,1,48,0,5,10,0,0
"6107",128,1,7,1,1,0,0,7,3,1,48,0,5,11,0,0
"6108",128,1,7,1,1,0,0,7,3,1,48,0,5,12,0,0
"6109",128,1,7,1,1,0,0,7,3,1,48,0,5,13,0,0
"6110",128,1,7,1,1,0,0,7,3,1,48,0,5,14,0,0
"6111",128,1,7,1,1,0,0,7,3,1,48,0,5,15,0,0
"6112",128,1,7,1,1,0,0,7,3,1,48,0,5,16,0,0
"6113",128,1,7,1,1,0,0,7,3,1,48,0,5,17,0,0
"6114",128,1,7,1,1,0,0,7,3,1,48,0,5,18,0,0
"6115",128,1,7,1,1,0,0,7,3,1,48,0,5,19,1,0
"6116",128,1,7,1,1,0,0,7,3,1,48,0,5,20,1,0
"6117",128,1,7,1,1,0,0,7,3,1,48,0,5,21,1,0
"6118",128,1,7,1,1,0,0,7,3,1,48,0,5,22,1,0
"6119",128,1,7,1,1,0,0,7,3,1,48,0,5,23,0,0
"6120",128,1,7,1,1,0,0,7,3,1,48,0,5,24,0,0
"6121",128,1,7,1,1,0,0,7,3,1,48,0,5,25,0,0
"6122",128,1,7,1,1,0,0,7,3,1,48,0,5,26,0,0
"6123",128,1,7,1,1,0,0,7,3,1,48,0,5,27,1,0
"6124",128,1,7,1,1,0,0,7,3,1,48,0,5,28,1,0
"6125",128,1,7,1,1,0,0,7,3,1,48,0,5,29,1,0
"6126",128,1,7,1,1,0,0,7,3,1,48,0,5,30,1,0
"6127",128,1,7,1,1,0,0,7,3,1,48,0,5,31,1,0
"6128",128,1,7,1,1,0,0,7,3,1,48,0,5,32,1,0
"6129",128,1,7,1,1,0,0,7,3,1,48,0,5,33,1,0
"6130",128,1,7,1,1,0,0,7,3,1,48,0,5,34,1,0
"6131",128,1,7,1,1,0,0,7,3,1,48,0,5,35,1,0
"6132",128,1,7,1,1,0,0,7,3,1,48,0,5,36,1,0
"6133",128,1,7,1,1,0,0,7,3,1,48,0,5,37,1,0
"6134",128,1,7,1,1,0,0,7,3,1,48,0,5,38,1,1
"6135",128,1,7,1,1,0,0,7,3,1,48,0,5,39,1,1
"6136",128,1,7,1,1,0,0,7,3,1,48,0,5,40,1,1
"6137",128,1,7,1,1,0,0,7,3,1,48,0,5,41,1,1
"6138",128,1,7,1,1,0,0,7,3,1,48,0,5,42,1,1
"6139",128,1,7,1,1,0,0,7,3,1,48,0,5,43,1,1
"6140",128,1,7,1,1,0,0,7,3,1,48,0,5,44,1,1
"6141",128,1,7,1,1,0,0,7,3,1,48,0,5,45,1,1
"6142",128,1,7,1,1,0,0,7,3,1,48,0,5,46,1,1
"6143",128,1,7,1,1,0,0,7,3,1,48,0,5,47,1,1
"6144",128,1,7,1,1,0,0,7,3,1,48,0,5,48,1,1
"6145",129,1,7,1,0,0,1,2,4,1,48,0,5,1,0,0
"6146",129,1,7,1,0,0,1,2,4,1,48,0,5,2,0,0
"6147",129,1,7,1,0,0,1,2,4,1,48,0,5,3,0,0
"6148",129,1,7,1,0,0,1,2,4,1,48,0,5,4,0,0
"6149",129,1,7,1,0,0,1,2,4,1,48,0,5,5,0,0
"6150",129,1,7,1,0,0,1,2,4,1,48,0,5,6,0,0
"6151",129,1,7,1,0,0,1,2,4,1,48,0,5,7,0,0
"6152",129,1,7,1,0,0,1,2,4,1,48,0,5,8,0,0
"6153",129,1,7,1,0,0,1,2,4,1,48,0,5,9,0,0
"6154",129,1,7,1,0,0,1,2,4,1,48,0,5,10,0,0
"6155",129,1,7,1,0,0,1,2,4,1,48,0,5,11,0,0
